"","geneID","Geneid","is_re","mgi_symbol","entrezgene_id","logFC_FucovsCtrl_F","pval_FucovsCtrl_F","padj_FucovsCtrl_F","sig_FucovsCtrl_F","logFC_FucovsCtrl_M","pval_FucovsCtrl_M","padj_FucovsCtrl_M","sig_FucovsCtrl_M"
"1","0610010K14Rik","ENSMUSG00000020831",FALSE,"0610010K14Rik",104457,0.191931624209159,0.495466377345039,1,"Not Sig.",-0.00637059494230558,0.98163605139595,0.999100566295736,"Not Sig."
"2","0610030E20Rik","ENSMUSG00000058706",FALSE,"0610030E20Rik",68364,0.0519170330887035,0.801914895045165,1,"Not Sig.",-0.383679536864369,0.095549558001108,0.925389388241069,"Not Sig."
"3","0610040J01Rik","ENSMUSG00000060512",FALSE,"0610040J01Rik",76261,0.16190401616227,0.239670484346694,1,"Not Sig.",0.133941952037739,0.28144130221706,0.986137123213456,"Not Sig."
"4","1110002E22Rik","ENSMUSG00000090066",FALSE,"1110002E22Rik",102634333,-0.0759658425544497,0.57789384611657,1,"Not Sig.",-0.0369409466681465,0.777070512363843,0.997255085969628,"Not Sig."
"5","1110004F10Rik","ENSMUSG00000030663",FALSE,"1110004F10Rik",56372,0.15845381517693,0.343213506453395,1,"Not Sig.",0.0500955799580272,0.815395387009752,0.999068264048154,"Not Sig."
"6","1110032F04Rik","ENSMUSG00000046999",FALSE,"1110032F04Rik",68725,0.508342047292286,0.107604210786875,1,"Not Sig.",0.631339596081406,0.0861990358245002,0.923519210973685,"Not Sig."
"7","1110038F14Rik","ENSMUSG00000063236",FALSE,"1110038F14Rik",117171,0.00861674331173801,0.96005599088802,1,"Not Sig.",0.0969389594182476,0.58525101063894,0.996770697201572,"Not Sig."
"8","1110059E24Rik","ENSMUSG00000035171",FALSE,"1110059E24Rik",66206,-0.29872486922838,0.115364628250986,1,"Not Sig.",0.304373528399334,0.0853519504952567,0.923519210973685,"Not Sig."
"9","1110059G10Rik","ENSMUSG00000032551",FALSE,"1110059G10Rik",66202,-0.0567197117762589,0.869918227456185,1,"Not Sig.",0.479873506315561,0.239958304676247,0.976693933353438,"Not Sig."
"10","1110065P20Rik","ENSMUSG00000078570",FALSE,"1110065P20Rik",68920,0.502173196648505,0.170181280165911,1,"Not Sig.",0.228977939448957,0.635628542626508,0.997255085969628,"Not Sig."
"11","1190005I06Rik","ENSMUSG00000043687",FALSE,"1190005I06Rik",68918,-0.247766588382342,0.187038535471153,1,"Not Sig.",0.00310426196324412,0.98374110072335,0.999100566295736,"Not Sig."
"12","1500009L16Rik","ENSMUSG00000087651",FALSE,"1500009L16Rik",69784,-0.00946842957962524,0.949598704047754,1,"Not Sig.",-0.113472442013846,0.423481610238694,0.993405749193857,"Not Sig."
"13","1600012H06Rik","ENSMUSG00000050088",FALSE,"1600012H06Rik",67912,0.211264106043923,0.25518270176749,1,"Not Sig.",0.277068758590328,0.173310216268304,0.959300024083201,"Not Sig."
"14","1600014C10Rik","ENSMUSG00000054676",FALSE,"1600014C10Rik",72244,0.204553081529739,0.164902869092592,1,"Not Sig.",0.113556729825695,0.395421046395885,0.993405749193857,"Not Sig."
"15","1600014C23Rik","ENSMUSG00000094690",FALSE,"1600014C23Rik",72240,0.398271669611165,0.260394446863603,1,"Not Sig.",0.0744627936729252,0.840437315935167,0.999068264048154,"Not Sig."
"16","1700001F09Rik","ENSMUSG00000095384",FALSE,"1700001F09Rik",71826,0.166016780290974,0.588542496744781,1,"Not Sig.",0.429748629044947,0.262652407731072,0.984905890378959,"Not Sig."
"17","1700001J03Rik","ENSMUSG00000095040",FALSE,"1700001J03Rik",69282,-0.182261541788673,0.461975172269678,1,"Not Sig.",-0.146376230374438,0.538610704945558,0.993405749193857,"Not Sig."
"18","1700001K19Rik","ENSMUSG00000056508",FALSE,"1700001K19Rik",66323,-0.251186666267834,0.154148366743721,1,"Not Sig.",0.0678207847019975,0.649442613650034,0.997255085969628,"Not Sig."
"19","1700001O22Rik","ENSMUSG00000044320",FALSE,"1700001O22Rik",73598,-0.198201346406212,0.35012634967661,1,"Not Sig.",-0.02198474940507,0.917129580885335,0.999068264048154,"Not Sig."
"20","1700003E16Rik","ENSMUSG00000030030",FALSE,"1700003E16Rik",71837,0.046616704172899,0.798241775469525,1,"Not Sig.",-0.0700591872861188,0.649620894729873,0.997255085969628,"Not Sig."
"21","1700003F12Rik","ENSMUSG00000038523",FALSE,"1700003F12Rik",75480,0.192008912189017,0.611176685610308,1,"Not Sig.",0.185837010896572,0.67827208619525,0.997255085969628,"Not Sig."
"22","1700003H04Rik","ENSMUSG00000039174",FALSE,"1700003H04Rik",384775,0.246401013329828,0.152771988331243,1,"Not Sig.",-0.0145528781058661,0.933046167486623,0.999068264048154,"Not Sig."
"23","1700006A11Rik","ENSMUSG00000027973",FALSE,"1700006A11Rik",71824,0.368232974597277,0.0942435817097432,1,"Not Sig.",-0.00124904527817609,0.995801194659836,0.999100566295736,"Not Sig."
"24","1700008O03Rik","ENSMUSG00000008028",FALSE,"1700008O03Rik",69349,-0.332404007173094,0.0158307287190842,1,"Not Sig.",-0.224699925743322,0.127998433234093,0.943897093451509,"Not Sig."
"25","1700009N14Rik","ENSMUSG00000028287",FALSE,"1700009N14Rik",75471,0.0210045807515971,0.92318635288672,1,"Not Sig.",-0.139807148302482,0.509218464648506,0.993405749193857,"Not Sig."
"26","1700010I14Rik","ENSMUSG00000023873",FALSE,"1700010I14Rik",66931,0.0915462747141552,0.462905709648315,1,"Not Sig.",-0.145100388711541,0.209070384893443,0.970204790239139,"Not Sig."
"27","1700011L22Rik","ENSMUSG00000031682",FALSE,"1700011L22Rik",67687,0.0215210920565588,0.906605086216644,1,"Not Sig.",-0.0702650938065196,0.703522775709821,0.997255085969628,"Not Sig."
"28","1700012A03Rik","ENSMUSG00000029766",FALSE,"1700012A03Rik",76382,0.184789364143796,0.375367581481565,1,"Not Sig.",0.0955124193030119,0.594423286958486,0.997252617522244,"Not Sig."
"29","1700012B07Rik","ENSMUSG00000020617",FALSE,"1700012B07Rik",69324,-0.24229116948661,0.085794318920923,1,"Not Sig.",-0.200821661402189,0.127431875395275,0.942023417313423,"Not Sig."
"30","1700012B09Rik","ENSMUSG00000031927",FALSE,"1700012B09Rik",69325,-0.150369120032463,0.645794527012673,1,"Not Sig.",-0.31475559426321,0.38551831354359,0.993405749193857,"Not Sig."
"31","1700013G24Rik","ENSMUSG00000041399",FALSE,"1700013G24Rik",69380,-0.342983777112924,0.0933704040609447,1,"Not Sig.",-0.0721081021174866,0.70723511382118,0.997255085969628,"Not Sig."
"32","1700013H16Rik","ENSMUSG00000054727",FALSE,"1700013H16Rik",75514,-0.248971384413917,0.135344736630774,1,"Not Sig.",0.0933434764745145,0.549662976960123,0.993405749193857,"Not Sig."
"33","1700016H13Rik","ENSMUSG00000029320",FALSE,"1700016H13Rik",74218,0.193941055557694,0.327446328392698,1,"Not Sig.",-0.264102038932807,0.166771380875506,0.954458468280351,"Not Sig."
"34","1700017B05Rik","ENSMUSG00000032300",FALSE,"1700017B05Rik",74211,-0.0579900737214297,0.666263333049781,1,"Not Sig.",0.139489899086733,0.250651449595084,0.984505012600658,"Not Sig."
"35","1700017N19Rik","ENSMUSG00000056912",FALSE,"1700017N19Rik",66605,-0.206251538244051,0.183759586791308,1,"Not Sig.",0.167867791790957,0.235392999097791,0.974394717585652,"Not Sig."
"36","1700018B08Rik","ENSMUSG00000031809",FALSE,"1700018B08Rik",76405,0.00624324463747743,0.966721211302842,1,"Not Sig.",0.0280352312420542,0.833616511800898,0.999068264048154,"Not Sig."
"37","1700018F24Rik","ENSMUSG00000029620",FALSE,"1700018F24Rik",69396,0.0603016506353634,0.760168249078583,1,"Not Sig.",-0.43593567812751,0.154311305551463,0.954458468280351,"Not Sig."
"38","1700019A02Rik","ENSMUSG00000060715",FALSE,"1700019A02Rik",69397,0.266666371863046,0.25667674287005,1,"Not Sig.",-0.347563710309674,0.15599730464195,0.954458468280351,"Not Sig."
"39","1700019D03Rik","ENSMUSG00000043629",FALSE,"1700019D03Rik",67080,0.189470143486878,0.337862889455391,1,"Not Sig.",0.0282828634633677,0.9143824138236,0.999068264048154,"Not Sig."
"40","1700020A23Rik","ENSMUSG00000027409",FALSE,"1700020A23Rik",75656,-0.240151814436287,0.532985669953268,1,"Not Sig.",0.24978967565449,0.639111192350392,0.997255085969628,"Not Sig."
"41","1700020L24Rik","ENSMUSG00000035085",FALSE,"1700020L24Rik",66330,0.711576131002533,0.149344613897056,1,"Not Sig.",0.550737574515375,0.40300083943244,0.993405749193857,"Not Sig."
"42","1700024B05Rik","ENSMUSG00000052334",FALSE,"1700024B05Rik",100503856,0.0696173128889471,0.825399467574823,1,"Not Sig.",-0.148655629477159,0.72684074344369,0.997255085969628,"Not Sig."
"43","1700024G13Rik","ENSMUSG00000072473",FALSE,"1700024G13Rik",67085,-0.300932762466611,0.330186830323849,1,"Not Sig.",-0.0577858085037606,0.86133166501865,0.999068264048154,"Not Sig."
"44","1700025G04Rik","ENSMUSG00000032666",FALSE,"1700025G04Rik",69399,0.108262741810377,0.337987961452363,1,"Not Sig.",-0.0463691688603243,0.673609116893437,0.997255085969628,"Not Sig."
"45","1700028K03Rik","ENSMUSG00000089798",FALSE,"1700028K03Rik",76421,-0.145245474799888,0.359921436600222,1,"Not Sig.",-0.0870450933990298,0.608967016060843,0.997255085969628,"Not Sig."
"46","1700029F12Rik","ENSMUSG00000052075",FALSE,"1700029F12Rik",66479,0.0708088836322012,0.781784499585482,1,"Not Sig.",-0.431483768031188,0.0819314464316996,0.915544077351276,"Not Sig."
"47","1700029H14Rik","ENSMUSG00000031452",FALSE,"1700029H14Rik",66501,0.211165762910103,0.269567260426263,1,"Not Sig.",0.0558714708779907,0.77455277589288,0.997255085969628,"Not Sig."
"48","1700030J22Rik","ENSMUSG00000031847",FALSE,"1700030J22Rik",69528,0.0649249997034473,0.68046402553097,1,"Not Sig.",0.0304596393754817,0.834850855551474,0.999068264048154,"Not Sig."
"49","1700030K09Rik","ENSMUSG00000052794",FALSE,"1700030K09Rik",72254,-0.0429074591437035,0.779536396519016,1,"Not Sig.",-0.00854888397322119,0.957845312970327,0.999068264048154,"Not Sig."
"50","1700031F05Rik","ENSMUSG00000032894",FALSE,"1700031F05Rik",73300,0.179309778705841,0.408196029768264,1,"Not Sig.",0.311580150902231,0.378505212982232,0.993405749193857,"Not Sig."
"51","1700034E13Rik","ENSMUSG00000024532",FALSE,"1700034E13Rik",78414,0.507811749837143,0.117389342500548,1,"Not Sig.",0.01557651442867,0.975262858177639,0.999100566295736,"Not Sig."
"52","1700034J05Rik","ENSMUSG00000040163",FALSE,"1700034J05Rik",73344,0.270860881577968,0.1922424109702,1,"Not Sig.",-0.346191879305161,0.163146946300416,0.954458468280351,"Not Sig."
"53","1700037C18Rik","ENSMUSG00000005983",FALSE,"1700037C18Rik",73261,-0.063115947198402,0.774807247732546,1,"Not Sig.",-0.253996819493123,0.340418613721688,0.993405749193857,"Not Sig."
"54","1700049E17Rik1","ENSMUSG00000079271",FALSE,"1700049E17Rik1",666214,0.504405462002483,0.0895737166365762,1,"Not Sig.",0.241414295865163,0.495954510522898,0.993405749193857,"Not Sig."
"55","1700049E17Rik2","ENSMUSG00000090440",FALSE,"1700049E17Rik2",100041722,0.146085827431456,0.552577656568171,1,"Not Sig.",0.0207302683803733,0.945485845564142,0.999068264048154,"Not Sig."
"56","1700056E22Rik","ENSMUSG00000044854",FALSE,"1700056E22Rik",73363,0.322052125951676,0.266796871599798,1,"Not Sig.",-0.356461468876955,0.479827114516554,0.993405749193857,"Not Sig."
"57","1700066M21Rik","ENSMUSG00000038323",FALSE,"1700066M21Rik",73467,-0.182762220061127,0.396377752474794,1,"Not Sig.",-0.357667298369598,0.236932747764177,0.974904108241368,"Not Sig."
"58","1700067K01Rik","ENSMUSG00000046408",FALSE,"1700067K01Rik",73453,-0.085879988922888,0.609140409394506,1,"Not Sig.",0.00504657360968565,0.97080523679301,0.999068264048154,"Not Sig."
"59","1700088E04Rik","ENSMUSG00000033029",FALSE,"1700088E04Rik",27660,0.0682386425156202,0.575697868934377,1,"Not Sig.",0.0702974039246723,0.539140263217747,0.993405749193857,"Not Sig."
"60","1700093K21Rik","ENSMUSG00000020286",FALSE,"1700093K21Rik",67358,0.134072445059649,0.376111527920291,1,"Not Sig.",0.145475236400797,0.326563387787085,0.993405749193857,"Not Sig."
"61","1700102P08Rik","ENSMUSG00000032611",FALSE,"1700102P08Rik",112418,-0.152846611264031,0.331904833562343,1,"Not Sig.",0.230865287172425,0.0663906835648682,0.894769904149411,"Not Sig."
"62","1700109H08Rik","ENSMUSG00000008307",FALSE,"1700109H08Rik",77036,-0.0297690779424276,0.831439128446285,1,"Not Sig.",0.0197529440452133,0.897473091455789,0.999068264048154,"Not Sig."
"63","1700113H08Rik","ENSMUSG00000047129",FALSE,"1700113H08Rik",76640,-0.131762478241137,0.447188450736275,1,"Not Sig.",-0.0186650256438574,0.907171660668912,0.999068264048154,"Not Sig."
"64","1700123K08Rik","ENSMUSG00000029526",FALSE,"1700123K08Rik",76658,0.035540054702438,0.885523001703709,1,"Not Sig.",0.0113742962756875,0.968137512509043,0.999068264048154,"Not Sig."
"65","1700123O20Rik","ENSMUSG00000040822",FALSE,"1700123O20Rik",58248,-0.0489313325603712,0.823811570929548,1,"Not Sig.",-0.385125611480991,0.0791097881161496,0.908942101559407,"Not Sig."
"66","1700129C05Rik","ENSMUSG00000021977",FALSE,"1700129C05Rik",67932,-0.367820426964395,0.133696043030411,1,"Not Sig.",0.0657419599831563,0.812899927203637,0.999068264048154,"Not Sig."
"67","1810009A15Rik","ENSMUSG00000071653",FALSE,"1810009A15Rik",66276,-0.437336302160212,0.184526703330953,1,"Not Sig.",-0.200429840976349,0.561800505337527,0.994076662026345,"Not Sig."
"68","1810009J06Rik","ENSMUSG00000094808",FALSE,"1810009J06Rik",73626,-0.0275798357090477,0.93199467909746,1,"Not Sig.",0.2352041513481,0.580589079493355,0.996562977247109,"Not Sig."
"69","1810010H24Rik","ENSMUSG00000078607",FALSE,"1810010H24Rik",69066,0.0937939510206714,0.689885182459352,1,"Not Sig.",0.0693573631475918,0.767593128961944,0.997255085969628,"Not Sig."
"70","1810024B03Rik","ENSMUSG00000044145",FALSE,"1810024B03Rik",329509,-0.0945117859684456,0.602531966893271,1,"Not Sig.",0.0386430939687355,0.84197729527686,0.999068264048154,"Not Sig."
"71","1810030O07Rik","ENSMUSG00000044148",FALSE,"1810030O07Rik",69155,0.190969765028344,0.404443665724379,1,"Not Sig.",0.212912271388011,0.524776716864916,0.993405749193857,"Not Sig."
"72","1810037I17Rik","ENSMUSG00000054091",FALSE,"1810037I17Rik",67704,0.0359768676947468,0.930675380263392,1,"Not Sig.",-0.111224169187547,0.843325965020343,0.999068264048154,"Not Sig."
"73","1810055G02Rik","ENSMUSG00000035372",FALSE,"1810055G02Rik",72056,-0.0498101047220785,0.795964122774093,1,"Not Sig.",-0.368282013693274,0.0588306301024246,0.875254805530227,"Not Sig."
"74","1810062G17Rik","ENSMUSG00000027713",FALSE,"1810062G17Rik",72282,0.0647924199196291,0.821398478454772,1,"Not Sig.",-0.185522626518413,0.585538916067653,0.996770697201572,"Not Sig."
"75","1810065E05Rik","ENSMUSG00000013653",FALSE,"1810065E05Rik",69864,-0.146104390713151,0.459750268672442,1,"Not Sig.",-0.288550318387158,0.126078157140212,0.941796101583036,"Not Sig."
"76","2010003K11Rik","ENSMUSG00000042041",FALSE,"2010003K11Rik",69861,-0.420425480450325,0.103849006277658,1,"Not Sig.",0.255194677817687,0.260851303767551,0.984905890378959,"Not Sig."
"77","2010106E10Rik","ENSMUSG00000025528",FALSE,"2010106E10Rik",67715,0.986985521196028,0.00515478914547222,1,"Not Sig.",0.697047828471416,0.184259959298171,0.960497246970579,"Not Sig."
"78","2010109A12Rik","ENSMUSG00000029384",FALSE,"2010109A12Rik",75610,0.0795407078188103,0.787243347903811,1,"Not Sig.",0.121938137553076,0.707370265720411,0.997255085969628,"Not Sig."
"79","2010315B03Rik","ENSMUSG00000074829",FALSE,"2010315B03Rik",630836,0.187717727210924,0.459472118275254,1,"Not Sig.",0.00844011496934161,0.977389282305977,0.999100566295736,"Not Sig."
"80","2200002D01Rik","ENSMUSG00000030587",FALSE,"2200002D01Rik",72275,0.220529639947087,0.256407387611974,1,"Not Sig.",-0.114359354043425,0.467711000825202,0.993405749193857,"Not Sig."
"81","2200002J24Rik","ENSMUSG00000013083",FALSE,"2200002J24Rik",69147,-0.24465746483037,0.310384793064599,1,"Not Sig.",-0.470743842236355,0.0966829544582939,0.925389388241069,"Not Sig."
"82","2210016L21Rik","ENSMUSG00000029559",FALSE,"2210016L21Rik",72357,0.0598909951226833,0.725752462469567,1,"Not Sig.",-0.0330342869967503,0.830854419827695,0.999068264048154,"Not Sig."
"83","2210408I21Rik","ENSMUSG00000071252",FALSE,"2210408I21Rik",72371,0.0547894167867456,0.741722129121716,1,"Not Sig.",0.0583106944211975,0.770830657460157,0.997255085969628,"Not Sig."
"84","2210418O10Rik","ENSMUSG00000078894",FALSE,"2210418O10Rik",100504263,0.123901829029684,0.580339359940563,1,"Not Sig.",0.0750961483163455,0.76762474269867,0.997255085969628,"Not Sig."
"85","2300002M23Rik","ENSMUSG00000039269",FALSE,"2300002M23Rik",69542,0.0151394543184155,0.963981936945484,1,"Not Sig.",-0.025976762018697,0.944708329737846,0.999068264048154,"Not Sig."
"86","2300009A05Rik","ENSMUSG00000032403",FALSE,"2300009A05Rik",69478,0.179037124179031,0.565284354621026,1,"Not Sig.",0.126920805156222,0.795175527278595,0.998288734432439,"Not Sig."
"87","2310002L09Rik","ENSMUSG00000028396",FALSE,"2310002L09Rik",71886,-0.010830343433346,0.966903689563834,1,"Not Sig.",0.064577324192553,0.814861096911407,0.999068264048154,"Not Sig."
"88","2310009B15Rik","ENSMUSG00000079283",FALSE,"2310009B15Rik",69549,0.230193985345626,0.297119534641163,1,"Not Sig.",-0.193707794695927,0.398020800425974,0.993405749193857,"Not Sig."
"89","2310011J03Rik","ENSMUSG00000020133",FALSE,"2310011J03Rik",66374,-0.0634544190226436,0.780124303497837,1,"Not Sig.",0.101446478937417,0.633786262720512,0.997255085969628,"Not Sig."
"90","2310022A10Rik","ENSMUSG00000049643",FALSE,"2310022A10Rik",66367,-0.0787022230791324,0.590061401241063,1,"Not Sig.",0.165596567985701,0.232160959985328,0.972886003313183,"Not Sig."
"91","2310022B05Rik","ENSMUSG00000031983",FALSE,"2310022B05Rik",69551,-0.065579034616599,0.61979242794673,1,"Not Sig.",-0.09281963319849,0.435910749912275,0.993405749193857,"Not Sig."
"92","2310030G06Rik","ENSMUSG00000032062",FALSE,"2310030G06Rik",66952,0.121221694259832,0.431592366110223,1,"Not Sig.",0.0305922043444005,0.824585817128623,0.999068264048154,"Not Sig."
"93","2310033P09Rik","ENSMUSG00000020441",FALSE,"2310033P09Rik",67862,0.360540507350878,0.310903364307182,1,"Not Sig.",0.338881456763381,0.421170834089396,0.993405749193857,"Not Sig."
"94","2310039H08Rik","ENSMUSG00000062619",FALSE,"2310039H08Rik",67101,0.159995606067294,0.7327670633293,1,"Not Sig.",-0.109963298445115,0.867905196740207,0.999068264048154,"Not Sig."
"95","2310057J18Rik","ENSMUSG00000015519",FALSE,"2310057J18Rik",67719,-0.0284156243014485,0.937235185690956,1,"Not Sig.",-0.238525791369186,0.631604307053491,0.997255085969628,"Not Sig."
"96","2310057M21Rik","ENSMUSG00000040177",FALSE,"2310057M21Rik",68277,0.0641965864513632,0.595240283309671,1,"Not Sig.",0.0733614000273025,0.540117750822571,0.993405749193857,"Not Sig."
"97","2310061I04Rik","ENSMUSG00000050705",FALSE,"2310061I04Rik",69662,0.0650644998417022,0.663178282409313,1,"Not Sig.",-0.128378943342846,0.355338573385995,0.993405749193857,"Not Sig."
"98","2310079G19Rik","ENSMUSG00000045331",FALSE,"2310079G19Rik",69699,0.000589272913952584,0.998129003142883,1,"Not Sig.",0.285832012694528,0.151189602886073,0.954458468280351,"Not Sig."
"99","2410002F23Rik","ENSMUSG00000045411",FALSE,"2410002F23Rik",668661,-0.491933724188814,0.00545244116990692,1,"Not Sig.",0.0179097495904846,0.907057757133936,0.999068264048154,"Not Sig."
"100","2410004B18Rik","ENSMUSG00000036873",FALSE,"2410004B18Rik",66421,0.043558369117863,0.827226629025016,1,"Not Sig.",-0.174097586563061,0.388061750867031,0.993405749193857,"Not Sig."
"101","2410004P03Rik","ENSMUSG00000071398",FALSE,"2410004P03Rik",73667,0.154512440251325,0.29136803292459,1,"Not Sig.",-0.184193184898375,0.225818394393964,0.970645575576587,"Not Sig."
"102","2410137M14Rik","ENSMUSG00000064308",FALSE,"2410137M14Rik",76797,-0.00995133150848602,0.974944938710892,1,"Not Sig.",-0.133352323771072,0.748004682506298,0.997255085969628,"Not Sig."
"103","2510002D24Rik","ENSMUSG00000071632",FALSE,"2510002D24Rik",72307,0.417984427952695,0.103313851609466,1,"Not Sig.",-0.0260874794637473,0.93109338899232,0.999068264048154,"Not Sig."
"104","2510009E07Rik","ENSMUSG00000043391",FALSE,"2510009E07Rik",72190,0.0276749330267104,0.854967989399799,1,"Not Sig.",0.032868439124604,0.820024952718277,0.999068264048154,"Not Sig."
"105","2510039O18Rik","ENSMUSG00000044496",FALSE,"2510039O18Rik",77034,-0.00410675120213527,0.983435248830624,1,"Not Sig.",-0.240865092940861,0.181658237484695,0.959300024083201,"Not Sig."
"106","2610008E11Rik","ENSMUSG00000060301",FALSE,"2610008E11Rik",72128,0.0125479261411997,0.940045728514738,1,"Not Sig.",-0.0888882132751859,0.638889390998744,0.997255085969628,"Not Sig."
"107","2610028H24Rik","ENSMUSG00000009114",FALSE,"2610028H24Rik",76964,-0.271874429341314,0.104693625706452,1,"Not Sig.",0.0225705890323721,0.881226987959629,0.999068264048154,"Not Sig."
"108","2610042L04Rik","ENSMUSG00000079388",FALSE,"2610042L04Rik",554327,0.187949484333625,0.443912899797343,1,"Not Sig.",0.132491049369243,0.686321567451987,0.997255085969628,"Not Sig."
"109","2610318N02Rik","ENSMUSG00000049916",FALSE,"2610318N02Rik",70458,-0.211288793470658,0.298061286946538,1,"Not Sig.",-0.0661047218017179,0.729385140415076,0.997255085969628,"Not Sig."
"110","2610528J11Rik","ENSMUSG00000028536",FALSE,"2610528J11Rik",66451,0.0895308301783927,0.728228495638305,1,"Not Sig.",-0.112937357544667,0.620238159488666,0.997255085969628,"Not Sig."
"111","2700049A03Rik","ENSMUSG00000034601",FALSE,"2700049A03Rik",76967,-0.0229512960509181,0.875838391566868,1,"Not Sig.",0.0975011381581787,0.498288788899805,0.993405749193857,"Not Sig."
"112","2700062C07Rik","ENSMUSG00000024273",FALSE,"2700062C07Rik",68046,0.192611966399686,0.385572009589555,1,"Not Sig.",0.370874440663209,0.0621511743340427,0.888423035474233,"Not Sig."
"113","2700097O09Rik","ENSMUSG00000062198",FALSE,"2700097O09Rik",72658,0.182259777740071,0.28511495189006,1,"Not Sig.",-0.146007233072392,0.421143972504738,0.993405749193857,"Not Sig."
"114","2810004N23Rik","ENSMUSG00000031984",FALSE,"2810004N23Rik",66523,0.214755812669639,0.0469815945689426,1,"Not Sig.",0.045041355645934,0.678009195156899,0.997255085969628,"Not Sig."
"115","2810021J22Rik","ENSMUSG00000020491",FALSE,"2810021J22Rik",69944,0.0140120099728412,0.91299746350315,1,"Not Sig.",-0.0704505581332276,0.530716876435402,0.993405749193857,"Not Sig."
"116","2810408A11Rik","ENSMUSG00000018570",FALSE,"2810408A11Rik",70419,-0.124533019711708,0.480335057928009,1,"Not Sig.",-0.209832634418231,0.235876738240769,0.974394717585652,"Not Sig."
"117","2810459M11Rik","ENSMUSG00000026227",FALSE,"2810459M11Rik",72792,0.112333241707233,0.615890605088498,1,"Not Sig.",0.0654827841935987,0.815463081394471,0.999068264048154,"Not Sig."
"118","2900026A02Rik","ENSMUSG00000051339",FALSE,"2900026A02Rik",243219,-0.0906755365780215,0.510747002133653,1,"Not Sig.",0.056836544479476,0.669730457574181,0.997255085969628,"Not Sig."
"119","2900092C05Rik","ENSMUSG00000030385",FALSE,"2900092C05Rik",73090,-0.234614340503669,0.545867770392963,1,"Not Sig.",0.0152222757904291,0.978143636602771,0.999100566295736,"Not Sig."
"120","3110009E18Rik","ENSMUSG00000026388",FALSE,"3110009E18Rik",73103,0.0895493387958261,0.620344088758387,1,"Not Sig.",-0.0503985263095129,0.785274765852445,0.997288446689591,"Not Sig."
"121","3110040M04Rik","ENSMUSG00000114582",FALSE,"3110040M04Rik",73176,-0.0547549529574284,0.777231418204112,1,"Not Sig.",-0.173464093539411,0.314399415276096,0.993405749193857,"Not Sig."
"122","3110040N11Rik","ENSMUSG00000025102",FALSE,"3110040N11Rik",67290,-0.041965045562646,0.858161260284834,1,"Not Sig.",-0.279399992263093,0.199531778375057,0.969823221747388,"Not Sig."
"123","3110082I17Rik","ENSMUSG00000053553",FALSE,"3110082I17Rik",73212,0.0880451578465987,0.633108637643729,1,"Not Sig.",-0.160965938053813,0.354759532593755,0.993405749193857,"Not Sig."
"124","3110082J24Rik","ENSMUSG00000086815",FALSE,"3110082J24Rik",433868,-0.504676416247246,0.207620180547572,1,"Not Sig.",0.64967857362992,0.274655328790374,0.984905890378959,"Not Sig."
"125","3300002I08Rik","ENSMUSG00000063364",FALSE,"3300002I08Rik",69277,0.190781679012293,0.481903398818178,1,"Not Sig.",0.646755737575757,0.100694444517106,0.928079645189977,"Not Sig."
"126","3425401B19Rik","ENSMUSG00000071540",FALSE,"3425401B19Rik",100504518,0.00616371998767767,0.964081641164017,1,"Not Sig.",-0.125027833925951,0.337008809325494,0.993405749193857,"Not Sig."
"127","3830403N18Rik","ENSMUSG00000031125",FALSE,"3830403N18Rik",70691,-0.0253929748478036,0.941443318902941,1,"Not Sig.",0.176069899351372,0.677997019981588,0.997255085969628,"Not Sig."
"128","4833420G17Rik","ENSMUSG00000062822",FALSE,"4833420G17Rik",67392,-0.0307034340372587,0.8260865731687,1,"Not Sig.",-0.0560617358033565,0.682703044439436,0.997255085969628,"Not Sig."
"129","4833439L19Rik","ENSMUSG00000025871",FALSE,"4833439L19Rik",97820,-0.0918267709738154,0.604572203835296,1,"Not Sig.",-0.101545085404749,0.62010939069424,0.997255085969628,"Not Sig."
"130","4921504E06Rik","ENSMUSG00000026734",FALSE,"4921504E06Rik",70909,-0.207132656544259,0.339832625683782,1,"Not Sig.",-0.266981139934936,0.263567849365134,0.984905890378959,"Not Sig."
"131","4921509C19Rik","ENSMUSG00000061525",FALSE,"4921509C19Rik",381393,-0.0717017607298699,0.649027563989301,1,"Not Sig.",0.276989170031504,0.0553833173682359,0.871521264151021,"Not Sig."
"132","4921517D22Rik","ENSMUSG00000049902",FALSE,"4921517D22Rik",70900,0.00949558216967442,0.954560468232478,1,"Not Sig.",-0.273732839475411,0.124769160148625,0.941235964278256,"Not Sig."
"133","4921524J17Rik","ENSMUSG00000036934",FALSE,"4921524J17Rik",66714,-0.125501994639201,0.642979657256015,1,"Not Sig.",0.432810785774471,0.111314073568031,0.932727546569926,"Not Sig."
"134","4921524L21Rik","ENSMUSG00000039540",FALSE,"4921524L21Rik",70901,-0.230084371566104,0.2510238136582,1,"Not Sig.",0.561667672429318,0.00305470392252176,0.499378550786977,"Not Sig."
"135","4921536K21Rik","ENSMUSG00000020434",FALSE,"4921536K21Rik",67430,-0.218718096721007,0.164224995001038,1,"Not Sig.",0.0487700934193692,0.752258597932659,0.997255085969628,"Not Sig."
"136","4921539E11Rik","ENSMUSG00000028520",FALSE,"4921539E11Rik",70941,-0.082623147035265,0.61934940577175,1,"Not Sig.",-0.0255391429959542,0.890180599963209,0.999068264048154,"Not Sig."
