"","repID","Geneid","is_re","class","superf","fam","logFC_FucovsCtrl_F","pval_FucovsCtrl_F","padj_FucovsCtrl_F","sig_FucovsCtrl_F","logFC_FucovsCtrl_M","pval_FucovsCtrl_M","padj_FucovsCtrl_M","sig_FucovsCtrl_M"
"264","L1MA4:L1:LINE","L1MA4:L1:LINE",TRUE,"LINE","LINE/L1","L1MA4",0.0381061866031975,0.630972171507906,0.902793184710825,"Not Sig.",0.0548377416901643,0.489427925254866,0.99994677260524,"Not Sig."
"265","L1MA4A:L1:LINE","L1MA4A:L1:LINE",TRUE,"LINE","LINE/L1","L1MA4A",-0.0184888707642143,0.826263819140515,0.966018411720793,"Not Sig.",0.0718028446029244,0.394270932200701,0.99994677260524,"Not Sig."
"266","L1MA5:L1:LINE","L1MA5:L1:LINE",TRUE,"LINE","LINE/L1","L1MA5",0.0360507215245026,0.679392989839553,0.919161772744026,"Not Sig.",0.0455793272035454,0.601330576233295,0.99994677260524,"Not Sig."
"267","L1MA5A:L1:LINE","L1MA5A:L1:LINE",TRUE,"LINE","LINE/L1","L1MA5A",0.0163311052716071,0.872077538116517,0.977509802535334,"Not Sig.",0.033354521437368,0.742490529025819,0.99994677260524,"Not Sig."
"268","L1MA6:L1:LINE","L1MA6:L1:LINE",TRUE,"LINE","LINE/L1","L1MA6",0.0388952731350047,0.630466876439417,0.902620932641484,"Not Sig.",0.0329971877167939,0.68326752788283,0.99994677260524,"Not Sig."
"269","L1MA7:L1:LINE","L1MA7:L1:LINE",TRUE,"LINE","LINE/L1","L1MA7",-0.0004195738779901,0.996052487312186,1,"Not Sig.",0.0339024918558958,0.689552930246341,0.99994677260524,"Not Sig."
"270","L1MA8:L1:LINE","L1MA8:L1:LINE",TRUE,"LINE","LINE/L1","L1MA8",0.0349934214555183,0.673114556814937,0.916722961293747,"Not Sig.",0.0259424453352627,0.754765268799117,0.99994677260524,"Not Sig."
"271","L1MA9:L1:LINE","L1MA9:L1:LINE",TRUE,"LINE","LINE/L1","L1MA9",-0.0269915848770892,0.737369496773659,0.941488104821491,"Not Sig.",0.0251520352821629,0.754904368026224,0.99994677260524,"Not Sig."
"272","L1MB1:L1:LINE","L1MB1:L1:LINE",TRUE,"LINE","LINE/L1","L1MB1",0.0197096363985467,0.812582225629015,0.962342581621334,"Not Sig.",0.0440774734165598,0.595859537195204,0.99994677260524,"Not Sig."
"273","L1MB2:L1:LINE","L1MB2:L1:LINE",TRUE,"LINE","LINE/L1","L1MB2",-0.0115504115159708,0.891976593903734,0.981272552318088,"Not Sig.",0.0255199852907887,0.763830948743415,0.99994677260524,"Not Sig."
"274","L1MB3:L1:LINE","L1MB3:L1:LINE",TRUE,"LINE","LINE/L1","L1MB3",0.0671594730734394,0.416180315994484,0.806518743440321,"Not Sig.",0.058157543775729,0.480813177470959,0.99994677260524,"Not Sig."
"275","L1MB4:L1:LINE","L1MB4:L1:LINE",TRUE,"LINE","LINE/L1","L1MB4",0.0227055856405075,0.79002054101705,0.955776506043204,"Not Sig.",0.0135076547861933,0.873996540377239,0.99994677260524,"Not Sig."
"276","L1MB5:L1:LINE","L1MB5:L1:LINE",TRUE,"LINE","LINE/L1","L1MB5",0.0572624217212691,0.469048551724682,0.835851372192467,"Not Sig.",0.0163330812788882,0.836120560672036,0.99994677260524,"Not Sig."
"277","L1MB7:L1:LINE","L1MB7:L1:LINE",TRUE,"LINE","LINE/L1","L1MB7",0.0423391897484812,0.597787738080052,0.890827211530218,"Not Sig.",0.0269308130496634,0.737021576894912,0.99994677260524,"Not Sig."
"278","L1MB8:L1:LINE","L1MB8:L1:LINE",TRUE,"LINE","LINE/L1","L1MB8",-0.00104259211907215,0.990229052306781,1,"Not Sig.",0.0287793324285881,0.735180707810646,0.99994677260524,"Not Sig."
"279","L1MC:L1:LINE","L1MC:L1:LINE",TRUE,"LINE","LINE/L1","L1MC",0.0368799514939564,0.670932058900979,0.916493270839015,"Not Sig.",0.0392962789412264,0.650943650155402,0.99994677260524,"Not Sig."
"280","L1MC1:L1:LINE","L1MC1:L1:LINE",TRUE,"LINE","LINE/L1","L1MC1",0.051165912037321,0.515717207201931,0.854113268867443,"Not Sig.",0.0216897616671973,0.782840585834825,0.99994677260524,"Not Sig."
"281","L1MC2:L1:LINE","L1MC2:L1:LINE",TRUE,"LINE","LINE/L1","L1MC2",0.0659447853034315,0.450913001888118,0.82656496556325,"Not Sig.",-0.00364731000028107,0.966738674002485,0.99994677260524,"Not Sig."
"282","L1MC3:L1:LINE","L1MC3:L1:LINE",TRUE,"LINE","LINE/L1","L1MC3",0.0443686068438238,0.572408847351732,0.879915342543806,"Not Sig.",0.0242870249729135,0.757379640605756,0.99994677260524,"Not Sig."
"283","L1MC4:L1:LINE","L1MC4:L1:LINE",TRUE,"LINE","LINE/L1","L1MC4",0.064752604313547,0.401353906264814,0.796414912569847,"Not Sig.",0.011622345607351,0.880202933160289,0.99994677260524,"Not Sig."
"284","L1MC4a:L1:LINE","L1MC4a:L1:LINE",TRUE,"LINE","LINE/L1","L1MC4a",0.0401364013219067,0.65402997971587,0.910463998100195,"Not Sig.",-0.0178656597329885,0.841854193200528,0.99994677260524,"Not Sig."
"285","L1MC5:L1:LINE","L1MC5:L1:LINE",TRUE,"LINE","LINE/L1","L1MC5",0.00482195591641434,0.954868551549639,0.996856063306882,"Not Sig.",-0.0332812600600554,0.696107433614978,0.99994677260524,"Not Sig."
"286","L1MC5a:L1:LINE","L1MC5a:L1:LINE",TRUE,"LINE","LINE/L1","L1MC5a",0.0297816205184142,0.72392310815905,0.936749232086169,"Not Sig.",-0.000353937884010508,0.996649100752474,0.99994677260524,"Not Sig."
"287","L1MCa:L1:LINE","L1MCa:L1:LINE",TRUE,"LINE","LINE/L1","L1MCa",0.0304645100984167,0.744290141919923,0.943837296983841,"Not Sig.",0.0493454807328568,0.597522838236074,0.99994677260524,"Not Sig."
"288","L1MCb:L1:LINE","L1MCb:L1:LINE",TRUE,"LINE","LINE/L1","L1MCb",0.0189817989151876,0.881316753589988,0.978840768822082,"Not Sig.",0.0257459667250656,0.839853241961503,0.99994677260524,"Not Sig."
"289","L1MCc:L1:LINE","L1MCc:L1:LINE",TRUE,"LINE","LINE/L1","L1MCc",0.114001050701689,0.415195517889075,0.80595075625072,"Not Sig.",0.0275521031743188,0.844052703745445,0.99994677260524,"Not Sig."
"290","L1MD:L1:LINE","L1MD:L1:LINE",TRUE,"LINE","LINE/L1","L1MD",0.00474002283912657,0.957774812075569,0.997277949538886,"Not Sig.",0.0362209601865075,0.685838272840069,0.99994677260524,"Not Sig."
"291","L1MD1:L1:LINE","L1MD1:L1:LINE",TRUE,"LINE","LINE/L1","L1MD1",0.0433408679673838,0.636158252140688,0.904789295001855,"Not Sig.",0.0108499893896668,0.905733683365251,0.99994677260524,"Not Sig."
"292","L1MD2:L1:LINE","L1MD2:L1:LINE",TRUE,"LINE","LINE/L1","L1MD2",0.0737531727013813,0.401929294529717,0.796511674518872,"Not Sig.",-0.0202459972829171,0.818042872317057,0.99994677260524,"Not Sig."
"293","L1MD3:L1:LINE","L1MD3:L1:LINE",TRUE,"LINE","LINE/L1","L1MD3",0.0610690937480482,0.460053586251626,0.831504895670568,"Not Sig.",-0.0227894399141337,0.782720054991959,0.99994677260524,"Not Sig."
"294","L1MdA_I:L1:LINE","L1MdA_I:L1:LINE",TRUE,"LINE","LINE/L1","L1MdA_I",0.0182678727756888,0.857959928317236,0.973218188512717,"Not Sig.",0.141614473499388,0.165293026285808,0.99994677260524,"Not Sig."
"295","L1MdA_II:L1:LINE","L1MdA_II:L1:LINE",TRUE,"LINE","LINE/L1","L1MdA_II",0.0637285812825047,0.502870307144335,0.849896571005205,"Not Sig.",0.16597887360545,0.0809964314746673,0.99994677260524,"Not Sig."
"296","L1MdA_III:L1:LINE","L1MdA_III:L1:LINE",TRUE,"LINE","LINE/L1","L1MdA_III",0.0778924505070643,0.376365866319094,0.780779229600116,"Not Sig.",0.0867874239008224,0.324300858565141,0.99994677260524,"Not Sig."
"297","L1MdA_IV:L1:LINE","L1MdA_IV:L1:LINE",TRUE,"LINE","LINE/L1","L1MdA_IV",0.0483768983024846,0.578335647195685,0.882849979270438,"Not Sig.",-0.00656313391250542,0.939924674053175,0.99994677260524,"Not Sig."
"298","L1MdA_V:L1:LINE","L1MdA_V:L1:LINE",TRUE,"LINE","LINE/L1","L1MdA_V",0.0414785619988496,0.637266906562554,0.905458776956816,"Not Sig.",0.0228294886810206,0.795286536489939,0.99994677260524,"Not Sig."
"299","L1MdA_VI:L1:LINE","L1MdA_VI:L1:LINE",TRUE,"LINE","LINE/L1","L1MdA_VI",0.0608693198954032,0.53350922350506,0.862060569032675,"Not Sig.",-0.0579509834239646,0.553501143787837,0.99994677260524,"Not Sig."
"300","L1MdA_VII:L1:LINE","L1MdA_VII:L1:LINE",TRUE,"LINE","LINE/L1","L1MdA_VII",0.0576405868323922,0.523128133523916,0.857154070195637,"Not Sig.",-0.0153570150650685,0.864953836316253,0.99994677260524,"Not Sig."
"301","L1MDa:L1:LINE","L1MDa:L1:LINE",TRUE,"LINE","LINE/L1","L1MDa",0.0862992935487519,0.308694677693034,0.736722684390685,"Not Sig.",0.0455931280782601,0.590617662251737,0.99994677260524,"Not Sig."
"302","L1MDb:L1:LINE","L1MDb:L1:LINE",TRUE,"LINE","LINE/L1","L1MDb",-0.060595734937586,0.584945481380774,0.885981945036707,"Not Sig.",0.0863919662774937,0.437497634763036,0.99994677260524,"Not Sig."
"303","L1MdF_I:L1:LINE","L1MdF_I:L1:LINE",TRUE,"LINE","LINE/L1","L1MdF_I",0.0516930208879073,0.555579584145891,0.872550379722433,"Not Sig.",0.0236873527935318,0.787119932597574,0.99994677260524,"Not Sig."
"304","L1MdF_II:L1:LINE","L1MdF_II:L1:LINE",TRUE,"LINE","LINE/L1","L1MdF_II",0.0515615082550241,0.588033423799448,0.887134821873472,"Not Sig.",-0.0214855055988334,0.821473523177347,0.99994677260524,"Not Sig."
"305","L1MdF_III:L1:LINE","L1MdF_III:L1:LINE",TRUE,"LINE","LINE/L1","L1MdF_III",0.0660762172147925,0.471532224647361,0.83647724314676,"Not Sig.",-0.0520994237642463,0.570331567027036,0.99994677260524,"Not Sig."
"306","L1MdF_IV:L1:LINE","L1MdF_IV:L1:LINE",TRUE,"LINE","LINE/L1","L1MdF_IV",0.0558499676799747,0.580417514965353,0.883732372694504,"Not Sig.",-0.0810038024212457,0.422834170604192,0.99994677260524,"Not Sig."
"307","L1MdF_V:L1:LINE","L1MdF_V:L1:LINE",TRUE,"LINE","LINE/L1","L1MdF_V",0.058083891754976,0.547080167652284,0.869369197127511,"Not Sig.",-0.0658071742286703,0.495251410801765,0.99994677260524,"Not Sig."
"308","L1MdFanc_I:L1:LINE","L1MdFanc_I:L1:LINE",TRUE,"LINE","LINE/L1","L1MdFanc_I",0.0699546543955703,0.518044755911521,0.854942176715678,"Not Sig.",-0.0924001502872464,0.393526061476413,0.99994677260524,"Not Sig."
"309","L1MdFanc_II:L1:LINE","L1MdFanc_II:L1:LINE",TRUE,"LINE","LINE/L1","L1MdFanc_II",0.0568501834187604,0.646125695184093,0.908619353838241,"Not Sig.",-0.112396328099669,0.364274278195886,0.99994677260524,"Not Sig."
"310","L1MdGf_I:L1:LINE","L1MdGf_I:L1:LINE",TRUE,"LINE","LINE/L1","L1MdGf_I",0.0790106479767209,0.600130463510983,0.892069646602671,"Not Sig.",0.332299909785657,0.0276007615237218,0.99994677260524,"Not Sig."
"311","L1MdGf_II:L1:LINE","L1MdGf_II:L1:LINE",TRUE,"LINE","LINE/L1","L1MdGf_II",0.064767179938689,0.451054816484422,0.82656496556325,"Not Sig.",0.11380374786414,0.185413218449705,0.99994677260524,"Not Sig."
"312","L1MdMus_I:L1:LINE","L1MdMus_I:L1:LINE",TRUE,"LINE","LINE/L1","L1MdMus_I",0.0689606395976268,0.54188768196901,0.867238151084297,"Not Sig.",-0.0939173210036771,0.40640617689618,0.99994677260524,"Not Sig."
"313","L1MdMus_II:L1:LINE","L1MdMus_II:L1:LINE",TRUE,"LINE","LINE/L1","L1MdMus_II",0.0374699628874397,0.762855750238066,0.949287162639598,"Not Sig.",-0.0997771932161606,0.422070381242324,0.99994677260524,"Not Sig."
"314","L1MdN_I:L1:LINE","L1MdN_I:L1:LINE",TRUE,"LINE","LINE/L1","L1MdN_I",0.0626912013796068,0.504516963057736,0.850668795135243,"Not Sig.",0.0397270315142244,0.672086022292983,0.99994677260524,"Not Sig."
"315","L1MdTf_I:L1:LINE","L1MdTf_I:L1:LINE",TRUE,"LINE","LINE/L1","L1MdTf_I",0.0638081079104459,0.517025017872032,0.854501905279013,"Not Sig.",0.10024946225539,0.308555387092589,0.99994677260524,"Not Sig."
"316","L1MdTf_II:L1:LINE","L1MdTf_II:L1:LINE",TRUE,"LINE","LINE/L1","L1MdTf_II",0.0610405408080662,0.54675016762163,0.86921488786724,"Not Sig.",0.0917280627982087,0.365042106560617,0.99994677260524,"Not Sig."
"317","L1MdTf_III:L1:LINE","L1MdTf_III:L1:LINE",TRUE,"LINE","LINE/L1","L1MdTf_III",0.0882535590695021,0.409698060514144,0.802406357844079,"Not Sig.",0.201090970414075,0.0603527598162882,0.99994677260524,"Not Sig."
"318","L1MdV_I:L1:LINE","L1MdV_I:L1:LINE",TRUE,"LINE","LINE/L1","L1MdV_I",0.0680279749732059,0.491981684012168,0.845782039022075,"Not Sig.",-0.0599690944401071,0.544938247656502,0.99994677260524,"Not Sig."
"319","L1MdV_II:L1:LINE","L1MdV_II:L1:LINE",TRUE,"LINE","LINE/L1","L1MdV_II",0.0716841535602221,0.623290634816999,0.900381083087349,"Not Sig.",-0.130020166527066,0.37338533539928,0.99994677260524,"Not Sig."
"320","L1MdV_III:L1:LINE","L1MdV_III:L1:LINE",TRUE,"LINE","LINE/L1","L1MdV_III",0.0780410234496687,0.530899826875164,0.860878694231791,"Not Sig.",-0.0912062203454417,0.464212057380329,0.99994677260524,"Not Sig."
"321","L1ME1:L1:LINE","L1ME1:L1:LINE",TRUE,"LINE","LINE/L1","L1ME1",9.44358027883409e-05,0.999197588615111,1,"Not Sig.",-0.0125145128798726,0.893970109498655,0.99994677260524,"Not Sig."
"322","L1ME2:L1:LINE","L1ME2:L1:LINE",TRUE,"LINE","LINE/L1","L1ME2",0.0420455155155988,0.675728511658382,0.917545226404864,"Not Sig.",0.0125865750024152,0.900305211613877,0.99994677260524,"Not Sig."
"323","L1ME2z:L1:LINE","L1ME2z:L1:LINE",TRUE,"LINE","LINE/L1","L1ME2z",0.0341725236174575,0.721547478692365,0.936369363898628,"Not Sig.",0.0871652252324079,0.362909773511704,0.99994677260524,"Not Sig."
"324","L1ME3:L1:LINE","L1ME3:L1:LINE",TRUE,"LINE","LINE/L1","L1ME3",0.0272605249236904,0.785409096391542,0.955390049822508,"Not Sig.",-0.0319687413000442,0.749616552466934,0.99994677260524,"Not Sig."
"325","L1ME3A:L1:LINE","L1ME3A:L1:LINE",TRUE,"LINE","LINE/L1","L1ME3A",-0.049680997818591,0.631007563743916,0.902793184710825,"Not Sig.",0.0104456986773999,0.919469076869375,0.99994677260524,"Not Sig."
"326","L1ME3B:L1:LINE","L1ME3B:L1:LINE",TRUE,"LINE","LINE/L1","L1ME3B",0.0503829833212171,0.670240686896367,0.916120264411909,"Not Sig.",0.114928935041597,0.328377744629707,0.99994677260524,"Not Sig."
"327","L1ME3C:L1:LINE","L1ME3C:L1:LINE",TRUE,"LINE","LINE/L1","L1ME3C",-0.114552702176841,0.460736240483759,0.831755437569992,"Not Sig.",0.032383468857753,0.833097766382075,0.99994677260524,"Not Sig."
"328","L1ME3Cz:L1:LINE","L1ME3Cz:L1:LINE",TRUE,"LINE","LINE/L1","L1ME3Cz",-0.033189836076163,0.741417396978859,0.942750075052504,"Not Sig.",0.063250176153659,0.528938654857657,0.99994677260524,"Not Sig."
"329","L1ME3D:L1:LINE","L1ME3D:L1:LINE",TRUE,"LINE","LINE/L1","L1ME3D",0.0230001174022429,0.871662559928526,0.977379117544748,"Not Sig.",-0.0149603116931128,0.91633513432219,0.99994677260524,"Not Sig."
"330","L1ME3E:L1:LINE","L1ME3E:L1:LINE",TRUE,"LINE","LINE/L1","L1ME3E",0.0140960366284356,0.919475588259517,0.987804810288248,"Not Sig.",0.0184534533041536,0.893849049563517,0.99994677260524,"Not Sig."
"331","L1ME3F:L1:LINE","L1ME3F:L1:LINE",TRUE,"LINE","LINE/L1","L1ME3F",-0.0740156842797071,0.653673683059334,0.910463998100195,"Not Sig.",0.0435490981403126,0.790465340564248,0.99994677260524,"Not Sig."
"332","L1ME3G:L1:LINE","L1ME3G:L1:LINE",TRUE,"LINE","LINE/L1","L1ME3G",-0.0412723051100407,0.702943757324165,0.927879099850207,"Not Sig.",0.0631536412955108,0.558623776991095,0.99994677260524,"Not Sig."
"333","L1ME4a:L1:LINE","L1ME4a:L1:LINE",TRUE,"LINE","LINE/L1","L1ME4a",0.00322976029185045,0.978957032731385,1,"Not Sig.",0.0851905847638623,0.485913416369103,0.99994677260524,"Not Sig."
"334","L1ME4b:L1:LINE","L1ME4b:L1:LINE",TRUE,"LINE","LINE/L1","L1ME4b",0.0354314210333476,0.714871800541276,0.933385404202262,"Not Sig.",0.0266710816841708,0.78305087186662,0.99994677260524,"Not Sig."
"335","L1ME4c:L1:LINE","L1ME4c:L1:LINE",TRUE,"LINE","LINE/L1","L1ME4c",0.0152941155866654,0.881647971907853,0.978964763387621,"Not Sig.",0.066501307375051,0.516528278421739,0.99994677260524,"Not Sig."
"336","L1ME5:L1:LINE","L1ME5:L1:LINE",TRUE,"LINE","LINE/L1","L1ME5",0.340517315328478,0.0320051210180705,0.301037197356467,"Not Sig.",0.057986926548187,0.711157693147242,0.99994677260524,"Not Sig."
"337","L1MEa:L1:LINE","L1MEa:L1:LINE",TRUE,"LINE","LINE/L1","L1MEa",-0.370167712858888,0.0722961043357334,0.428323881273556,"Not Sig.",-0.0262949145554745,0.898144484559661,0.99994677260524,"Not Sig."
"338","L1MEb:L1:LINE","L1MEb:L1:LINE",TRUE,"LINE","LINE/L1","L1MEb",-0.0904109168570041,0.415402663826426,0.805965626684298,"Not Sig.",0.00329221149154779,0.976369349435737,0.99994677260524,"Not Sig."
"339","L1MEc:L1:LINE","L1MEc:L1:LINE",TRUE,"LINE","LINE/L1","L1MEc",0.0605163524141317,0.477999647118047,0.839833854863382,"Not Sig.",0.0381683920883011,0.654392703318461,0.99994677260524,"Not Sig."
"340","L1MEd:L1:LINE","L1MEd:L1:LINE",TRUE,"LINE","LINE/L1","L1MEd",0.169542099184337,0.0854669647151289,0.457478015280297,"Not Sig.",0.0681621536809231,0.48807553472312,0.99994677260524,"Not Sig."
"341","L1MEf:L1:LINE","L1MEf:L1:LINE",TRUE,"LINE","LINE/L1","L1MEf",0.0878745296390664,0.400253419039581,0.79550797951602,"Not Sig.",0.120660075801016,0.247612029884561,0.99994677260524,"Not Sig."
"342","L1MEg:L1:LINE","L1MEg:L1:LINE",TRUE,"LINE","LINE/L1","L1MEg",0.0476145557030519,0.626802026992591,0.901693024852226,"Not Sig.",0.0852885979815716,0.383479518483967,0.99994677260524,"Not Sig."
"343","L1MEg1:L1:LINE","L1MEg1:L1:LINE",TRUE,"LINE","LINE/L1","L1MEg1",-0.0629808215705227,0.686593828213516,0.922558761013852,"Not Sig.",-0.24856160135186,0.122707291624922,0.99994677260524,"Not Sig."
"344","L1MEg2:L1:LINE","L1MEg2:L1:LINE",TRUE,"LINE","LINE/L1","L1MEg2",-0.383812138833607,0.00955617132575,0.171380668699613,"Not Sig.",0.0943530801490875,0.526937323181577,0.99994677260524,"Not Sig."
"345","L1MEh:L1:LINE","L1MEh:L1:LINE",TRUE,"LINE","LINE/L1","L1MEh",0.130408339705383,0.379599176442777,0.782361764169969,"Not Sig.",0.00330275821196108,0.982137725242744,0.99994677260524,"Not Sig."
"346","L1MEi:L1:LINE","L1MEi:L1:LINE",TRUE,"LINE","LINE/L1","L1MEi",0.146126319497004,0.372822164010493,0.778746572810718,"Not Sig.",0.0923037279961152,0.572392887430409,0.99994677260524,"Not Sig."
"347","L1MEj:L1:LINE","L1MEj:L1:LINE",TRUE,"LINE","LINE/L1","L1MEj",0.215263506260528,0.122623438689851,0.527953773790229,"Not Sig.",0.192908347063739,0.160604564437643,0.99994677260524,"Not Sig."
"348","L1P5:L1:LINE","L1P5:L1:LINE",TRUE,"LINE","LINE/L1","L1P5",0.219271338862263,0.195646094948432,0.624792995558707,"Not Sig.",0.0716823536293787,0.67355722622373,0.99994677260524,"Not Sig."
"349","L1PB4:L1:LINE","L1PB4:L1:LINE",TRUE,"LINE","LINE/L1","L1PB4",0.0425402284562907,0.816109368385898,0.963157324744659,"Not Sig.",-0.0967839454791308,0.601491200432807,0.99994677260524,"Not Sig."
"350","L1VL1:L1:LINE","L1VL1:L1:LINE",TRUE,"LINE","LINE/L1","L1VL1",0.1284733838214,0.262677472768115,0.696793862552409,"Not Sig.",-0.055166132139631,0.632640720744748,0.99994677260524,"Not Sig."
"351","L2-1_AMi:L2:LINE","L2-1_AMi:L2:LINE",TRUE,"LINE","LINE/L2","L2-1_AMi",0.501206718435079,0.233993447016875,0.667705811601153,"Not Sig.",0.33144925326113,0.403721790265538,0.99994677260524,"Not Sig."
"352","L2-1_Crp:L2:LINE","L2-1_Crp:L2:LINE",TRUE,"LINE","LINE/L2","L2-1_Crp",0.836311739402653,0.423083630209311,0.809553592525041,"Not Sig.",-0.713415642208881,0.522847038015853,0.99994677260524,"Not Sig."
"353","L2-2_Mam:L2:LINE","L2-2_Mam:L2:LINE",TRUE,"LINE","LINE/L2","L2-2_Mam",0.172549873564996,0.348895428362292,0.764953272285898,"Not Sig.",-0.0175067878294669,0.924053510114322,0.99994677260524,"Not Sig."
"354","L2:L2:LINE","L2:L2:LINE",TRUE,"LINE","LINE/L2","L2",0.077169686784361,0.312236170464499,0.739318926886826,"Not Sig.",0.0356721670933656,0.640268837132672,0.99994677260524,"Not Sig."
"355","L2a:L2:LINE","L2a:L2:LINE",TRUE,"LINE","LINE/L2","L2a",0.0224612061583485,0.760266207226354,0.948224511829691,"Not Sig.",0.0245541216980248,0.738630281944377,0.99994677260524,"Not Sig."
"356","L2b:L2:LINE","L2b:L2:LINE",TRUE,"LINE","LINE/L2","L2b",0.0177082417848338,0.805480888686222,0.960067426568732,"Not Sig.",-0.00936901807722451,0.896262378670148,0.99994677260524,"Not Sig."
"357","L2c:L2:LINE","L2c:L2:LINE",TRUE,"LINE","LINE/L2","L2c",0.0678038466744696,0.353258539388106,0.767908332880816,"Not Sig.",-0.0131435977408062,0.857081464111001,0.99994677260524,"Not Sig."
"358","L2d:L2:LINE","L2d:L2:LINE",TRUE,"LINE","LINE/L2","L2d",0.0165628542683512,0.835209749594352,0.968200506394035,"Not Sig.",0.00179552407293124,0.981966903682335,0.99994677260524,"Not Sig."
"359","L2d2:L2:LINE","L2d2:L2:LINE",TRUE,"LINE","LINE/L2","L2d2",-0.0185741107625398,0.820418854873213,0.964276924376894,"Not Sig.",-0.0325408934627944,0.690406217944984,0.99994677260524,"Not Sig."
"360","L3:CR1:LINE","L3:CR1:LINE",TRUE,"LINE","LINE/CR1","L3",0.0524915311757198,0.547182600227239,0.869469992463156,"Not Sig.",-0.0243118959493019,0.780312574581255,0.99994677260524,"Not Sig."
"361","L3b:CR1:LINE","L3b:CR1:LINE",TRUE,"LINE","LINE/CR1","L3b",0.0031539489490802,0.971354813689254,1,"Not Sig.",-0.0150421284751871,0.863756779054202,0.99994677260524,"Not Sig."
"362","L4_A_Mam:RTE-X:LINE","L4_A_Mam:RTE-X:LINE",TRUE,"LINE","LINE/RTE-X","L4_A_Mam",0.137321039725907,0.158515798149567,0.581859735279129,"Not Sig.",0.046827294741955,0.628823375210152,0.99994677260524,"Not Sig."
"363","L4_B_Mam:RTE-X:LINE","L4_B_Mam:RTE-X:LINE",TRUE,"LINE","LINE/RTE-X","L4_B_Mam",-0.178474423190735,0.210850335624388,0.643608884258366,"Not Sig.",-0.0132394377834571,0.925797165915672,0.99994677260524,"Not Sig."
"364","L4_C_Mam:RTE-X:LINE","L4_C_Mam:RTE-X:LINE",TRUE,"LINE","LINE/RTE-X","L4_C_Mam",-0.0527091035778429,0.612506518941545,0.897191085150442,"Not Sig.",-0.0173342099375217,0.867361582214182,0.99994677260524,"Not Sig."
"365","L5:RTE-X:LINE","L5:RTE-X:LINE",TRUE,"LINE","LINE/RTE-X","L5",-0.0354952351386917,0.825389362214229,0.965570023573337,"Not Sig.",-0.00515371597310626,0.974144060589106,0.99994677260524,"Not Sig."
"366","Looper:PiggyBac:DNA","Looper:PiggyBac:DNA",TRUE,"DNA","DNA/PiggyBac","Looper",0.161504740225408,0.27410188036876,0.706794178760838,"Not Sig.",0.00908937314632876,0.951365430157663,0.99994677260524,"Not Sig."
"367","LTR10_RN:ERVK:LTR","LTR10_RN:ERVK:LTR",TRUE,"LTR","LTR/ERVK","LTR10_RN",0.102588215925976,0.326674526690686,0.748388715781398,"Not Sig.",-0.00620157236045711,0.952853368138983,0.99994677260524,"Not Sig."
"368","LTR101_Mam:ERVL:LTR","LTR101_Mam:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR101_Mam",0.0834505887911562,0.532722130422276,0.86166316437189,"Not Sig.",-0.0598380616789573,0.656603871091133,0.99994677260524,"Not Sig."
"369","LTR102_Mam:ERVL:LTR","LTR102_Mam:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR102_Mam",0.15092531400064,0.189203471690021,0.615097534040245,"Not Sig.",-0.0842887152651827,0.461929983803817,0.99994677260524,"Not Sig."
"370","LTR103_Mam:ERV1:LTR","LTR103_Mam:ERV1:LTR",TRUE,"LTR","LTR/ERV1","LTR103_Mam",0.257127888047341,0.206610034582401,0.639066309270277,"Not Sig.",0.0428168868473632,0.833037977113994,0.99994677260524,"Not Sig."
"371","LTR103b_Mam:ERV1:LTR","LTR103b_Mam:ERV1:LTR",TRUE,"LTR","LTR/ERV1","LTR103b_Mam",-0.199125980702905,0.434684669309737,0.815952806184256,"Not Sig.",-0.0347862176922757,0.891362690108932,0.99994677260524,"Not Sig."
"372","LTR104_Mam:Gypsy:LTR","LTR104_Mam:Gypsy:LTR",TRUE,"LTR","LTR/Gypsy","LTR104_Mam",0.109852302503767,0.407536104341366,0.801057652585992,"Not Sig.",-0.013207235611034,0.921515342952074,0.99994677260524,"Not Sig."
"373","LTR105_Mam:ERVL:LTR","LTR105_Mam:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR105_Mam",-0.338971264875115,0.107757723837696,0.501175710367185,"Not Sig.",-0.127164833506879,0.548613244837076,0.99994677260524,"Not Sig."
"374","LTR106_Mam:LTR:LTR","LTR106_Mam:LTR:LTR",TRUE,"LTR","LTR/LTR","LTR106_Mam",-0.0925829536928609,0.545230751826061,0.868287178147347,"Not Sig.",-0.123504221060945,0.423704989444833,0.99994677260524,"Not Sig."
"375","LTR107_Mam:LTR:LTR","LTR107_Mam:LTR:LTR",TRUE,"LTR","LTR/LTR","LTR107_Mam",0.183708789423052,0.314433799800199,0.740567397348834,"Not Sig.",-0.144729454369224,0.442380299463355,0.99994677260524,"Not Sig."
"376","LTR108a_Mam:ERVL:LTR","LTR108a_Mam:ERVL:LTR",TRUE,"LTR","LTR/ERVL","LTR108a_Mam",0.00311911666063803,0.991431805421841,1,"Not Sig.",-0.223429176964181,0.454169628885655,0.99994677260524,"Not Sig."
